dbq_prd_type,website_name,competence_date,brand,product_code,country_code,currency_code,price,CategoryCode,title,sizes,colors,img_url,item_url
E0003,United Kingdom - H&M,2024-03-03,ARKET,0902998_group_001_en_gb,44,GBP,£42.00,kids_boys_clothing_jumperssweatshirts_jumpers,Neps Wool Jumper,"1Y,10Y,8Y,9Y,2Y","Beige Melange,Blue",https://image.hm.com/assets/006/7a/2f/7a2fb5a77f5da55c5bedc87865047c2f527100e8.tif,https://www2.hm.com//en_gb/productpage.0902998001.html
E0003,United Kingdom - H&M,2024-03-03,H&M,1085825_group_004_en_gb,44,GBP,£7.99,kids_oldergirls_sportswear_trousersjoggers,Cycling shorts,14Y+,"Khaki green,Light purple",https://image.hm.com/assets/hm/35/9d/359da060bc80223c7948725129024e27f88b04d9.jpg,https://www2.hm.com//en_gb/productpage.1085825004.html
E0003,United Kingdom - H&M,2024-03-03,H&M,0619086_group_054_en_gb,44,GBP,£9.99,kids_boys_clothing_nightwear_pyjamas,Printed pyjamas,"2Y,1Y","Bright red/Super Mario,Grey marl/Paw Patrol,Light green/Ninjago,Bright blue/Sonic the Hedgehog,dc,dc,dc,dc",https://image.hm.com/assets/hm/23/e0/23e0db2b0ed8d3ee8edefead245bd19faa03e152.jpg,https://www2.hm.com//en_gb/productpage.0619086054.html
E0003,United Kingdom - H&M,2024-03-03,ARKET,1133256_group_001_en_gb,44,GBP,£12.00,kids_girls_clothing_shorts,Relaxed Jersey Shorts,"6Y,3Y,1Y,4Y,2Y,5Y",Off-Black,https://image.hm.com/assets/006/59/1f/591f5f4c74e6e347593c85d07e1b7f476be61c02.tif,https://www2.hm.com//en_gb/productpage.1133256001.html
E0003,United Kingdom - H&M,2024-03-03,ARKET,1133253_group_003_en_gb,44,GBP,£27.00,kids_boys_clothing_jumperssweatshirts_hoodies_zipup,Zip Hoodie,"2Y,4Y,5Y,7Y,9Y,3Y,1Y,10Y,8Y,6Y","Light Grey,Dusty Light Blue",https://image.hm.com/assets/006/83/60/83609e9df9ea13dd2962ef51137e51f242b8f0b0.tif,https://www2.hm.com//en_gb/productpage.1133253003.html
E0003,United Kingdom - H&M,2024-03-03,ARKET,1115522_group_021_en_gb,44,GBP,£17.00,kids_girls_clothing_underwear_briefs,Cotton Jersey Briefs,"7Y,8Y,2Y,1Y,6Y","Pink/Lilac,Grey Melange,Black/Beige,Orange/Pink/Lilac,dc,dc,dc,dc",https://image.hm.com/assets/006/7e/3a/7e3a056b5a795ebde1b0bfd39cda8d30cda7939c.jpg,https://www2.hm.com//en_gb/productpage.1115522021.html
E0003,United Kingdom - H&M,2024-03-03,H&M,0938686_group_043_en_gb,44,GBP,£8.99,kids_boys_clothing_underwear_boxers,3-pack boxer shorts,"2Y,1Y","Red/LEGO Ninjago,Bright blue/Justice League,Blue/Justice League",https://image.hm.com/assets/hm/0d/95/0d95459f86d90c8a6259ef7c909fb13803f3781c.jpg,https://www2.hm.com//en_gb/productpage.0938686043.html
E0003,United Kingdom - H&M,2024-03-03,H&M,1038778_group_001_en_gb,44,GBP,£39.99,kids_boys_clothing_trousersjeans_joggerssweatpants,3-piece set,"8Y,9Y,1Y,2Y,10Y",Mustard yellow/Striped,https://image.hm.com/assets/hm/a7/d4/a7d4645f75c29ae558d9f1ac6c1ad4324d349b26.jpg,https://www2.hm.com//en_gb/productpage.1038778001.html
E0003,United Kingdom - H&M,2024-03-03,H&M,0554028_group_015_en_gb,44,GBP,£29.99,kids_boys_costumesfancydresses,Fancy dress costume,"6Y,5Y,4Y","Blue/Superman,Black/The Mandalorian",https://image.hm.com/assets/hm/49/bf/49bfb4ea1cf2f4b6a6f3cf12e00fde8635fa6811.jpg,https://www2.hm.com//en_gb/productpage.0554028015.html
E0003,United Kingdom - H&M,2024-03-03,ARKET,1195583_group_001_en_gb,44,GBP,£25.00,kids_girls_clothing_dresses_casual,Glitter Dress,"2Y,1Y",Blue,https://image.hm.com/assets/006/d2/43/d2435ec7f123d7bb8ef26f410a551b9304ae81e9.jpg,https://www2.hm.com//en_gb/productpage.1195583001.html
